No.,Comment,Label
2137,mailk lên c? ki?m và cung ?? l?y ch? s? ph? ko ph?i là l?y xuyên giáp,0
2138,makky múa kinh vkl,2
2139,mang bacon ??n ?ây,0
2140,M?nh mà b?n thoii cân gi call nhiu a nero t lo dk,0
2141,Map này ch?c OT t?i ch?t m?t :))),0
2142,MARKY K? N?NG KHI?P QUÁ,0
2143,m?t 15k,0
2144,M?t ki?m soát vô ??ch r,0
2145,"m?t m?t ch? q? quá, fan toxic nh?t game này g?i tên q? ch?n bình",0
2146,m?t tôi aaaaa,0
2147,m?y 0 r?i ae,0
2148,mây 2k5 là trai mà,0
2149,Mây 2k5 thi ?n là happy end :)),0
2150,m?y a Favelas nh?ng vl,1
2151,"m?y anh b?n hay thì lên ?ó mà b?n, ng?i nhà cào phím làm c",0
2152,m?y b? b?o mdh vào ?i s?n mdh vào ch?c 3 game 0?,0
2153,m?y cháu ? bt xem esport ch? c4 thôi thích thì ra xem c4 ?y,2
2154,m?y cháu toàn ?o c4 xbor,0
2155,m?y chú bé ??n xem gi?i mà h?c h?i,2
2156,m?y con tôm gà vcl,2
2157,m?y ??a chê á ngon vào b?n v?i th? gi?i ?i r?i bi?t cùng làm ng??i VN sao l?i ph?i ghét nhau nh? ít ra c?ng ph?i thông c?m hi?u cho nhau ch?,0
2158,m?y ??a nh? comment,0
2159,m?y game z,0
2160,may gio b?n,0
2161,m?y h b?n nx v,0
2162,m?y h b?n v ae,0
2163,m?y h ?ánh chung k?t v?y mg,0
2164,mây h?i t?,0
2165,Mày n?m d??i g?m gi??ng nó hay s mà bi?t call t?t,0
2166,m?y nhóc tr?u chê tuy?n th?,2
2167,m?y ông ngh? pe top ??u không ch? th?y ?u?i quá,0
2168,m?y r ?,0
2169,m?y th?ng bình lu?n vô h?c quá,2
2170,M?y th?ng blv,0
2171,"M?y th?ng c? h?i Fl ?âu r?i Fl vô ??ch , c??i vl",1
2172,M?y th?ng ?àn bà sân si kìa =)),2
2173,m?y th?ng stream b?n rank toàn bot mà c? khen nh?,0
2174,m?y th?ng tr?u,2
2175,mâý thg ngáo r?i à gow tan rã r?i,2
2176,m?y thk ch?i team VN có b?n l?nh dám ch?c là ?n ?c FL hay PE ko mà ch?i...bây hâm m? k? bây tôn tr?ng n??c nhà ko ?c à,0
2177,m?y tr?u lên ki?m code h?,0
2178,mays b?n thái,0
2179,Mc da ?en vl,2
2180,Mc hnay k mang ng?c theo à ae,2
2181,MC lyly nên m?c kín l?i))h?i ?en haha,2
2182,mc m?c ?? không ???c ??p l?md,0
2183,MC m?c ?? kìa z,0
2184,mc nh?t vl,2
2185,mc ph?i ng?i phòng cách âm thì m?y th?ng tuy?n th? m?i k nghe,0
2186,mc v?p c? r,0
2187,mc xinh d? z tr?i,0
2188,mdh b?n ck ? vn còn ch?a xong ?òi ra th? gi?i ?i s?n,0
2189,MDH mà thay fl thì khác r?i,0
2190,mé bùn ng? vãi,1
2191,mê gái à chú,0
2192,mé nãy ?oán top 8 còn sai hahah,0
2193,m? nó hay quá,0
2194,mé phí t?c th? :)),1
2195,m? t béo,2
2196,mé tara ghê v?y,1
2197,me too,0
2198,mega kill ko aya h có aya thì sao ch?u n?i:),0
2199,megakilll,0
2200,metachi ea c?a mày c?ng ?i r?i kìa,0
2201,Metachi ngoi lên ròi :v,0
2202,metachi th?ng này ng??i Thái Lan à,0
2203,metachi TV tr?u ?i ra ?i,2
2204,mganga này k c?u màu,0
2205,mid ch?i ?á quá li?u,2
2206,"mid ko c?n k? n?ng, ?i bú r?ng là ?? r?i",2
2207,mid trình gì z???,0
2208,mình bt mà,0
2209,Moá ?ánh mà b? b?t bài,1
2210,m?i ?n c?m vô cái ccchuxbawnsnx à,0
2211,m?i l?n Khoa quánh Veres t s? quá ,0
2212,M?i line thua 1k ti?n :)),0
2213,Mong Ch? T?ch Mp3 Tr? Thù Giúp 7 C?,0
2214,mong lên top 9 trong bxh còn khó,0
2215,Moprh top 1 r,0
2216,múa kinh,0
2217,Nách h?i thâm nh?,1
2218,Nak aya win ch?t,0
2219,nak c?a bâng tr?n này ko dòn r,0
2220,nak mega kill,0
2221,N?m sau FL h? BAC quán quân,0
2222,n?m sau tao d?n anh t?p anh ?n v?i anh phutin b?t b?i ,2
2223,nào game ba v?y mn,0
2224,não to th?,0
2225,nay b?n m?y game anh em,0
2226,"N?y có b?n b?o HQ b?n gà mà h?a các ki?u ??.?a ngta ??a di?n VN kh h?a c? ?em vinh quang v? kh l? nói kh th?ng n?i,thua r?i .CÓ MU?N PHÁT NGÔN GÌ THÌ HÃY SUY NGH? VÀO",0
2227,N?y ?? nó píc tara là th?y khó,0
2228,Này là nhánh thua h? mn,0
2229,nãy m? thu máy à e,0
2230,Nay team nào ?ánh v?y ae,0
2231,này thì c??p????,0
2232,này thì ea,0
2233,Này thì where nunu,0
2234,Né chiêu 2 c?a s? nó mà kêu là ngáo,0
2235,né chiêu 2 mà kêu quay l?i ?,0
2236,né chiêu 2 ph?i v?y thôi m?y pa,0
2237,né hay,0
2238,Nên nh? sgp ch?a bao gi? s? ng??i ?ài nhé,0
2239,nero làm t?t l?m,0
2240,Nero mãi ??nh,0
2241,Nero vô ??ch,0
2242,Netro có phóng l? r?i,0
2243,n?u các b?n ch?i h? là ?úng thì t?i sao các b?n nãy gi? không b?n thay ??i FL ?i??? Ch?i cho ?ã mi?ng mà ?éo b?n b?ng ng??i ta thì ??ng có ch?i ok,1
2244,n?u nh? MDH ?i thì m?i chuy?n ?ã khác,0
2245,N?u veres kéo trúng thì mai veres b? gi?m sm,0
2246,newk c?ng ko h?n là call. ch? y?u g?p team nào b?n team ?ó thôi,0
2247,ng nói nói 1 ?àn th?ng d?ch d?ch cái nó bi?t. ko bi?t nó b? qua luôn :)),0
2248,ng vi?t ?i th? gi?i ?ell lo c? v? còn ng?i nói ?c hài,0
2249,Ng vn c? v? bro db?,0
2250,Ng?m,0
2251,ng?m chu?n kinh,0
2252,ng?m hay vl,1
2253,Ng?ng ??u lên tôi b?ng th?y mình ??p trai:),0
2254,ngáo a,1
2255,ng?o ngh? fan b?n lình,2
2256,ng?o ngh? tr?n bình,0
2257,Ngày mai m?i nh?n ???c,0
2258,nge 2th?ng này nói th?y m?t ,2
2259,ngh? jiro ?i,0
2260,"nghe l?i BÁC G?U á,kêu là nh?y ??i",0
2261,ngh? ngão b?n lình,2
2262,Ngh? ?ê,0
2263,NGH? SOAD TÙ L?I 1 ÌNH VÔ ??P BÙA,0
2264,ngh? thôi,0
2265,ng? moba là th?ng nào ae,0
2266,ngoài kia s?m ?ánh ?m ?m/ Tr?n Bình ?ánh gi?i t??ng nh?m Lai Bâng,0
2267,"Ngoài kia tr?ng n?i linh ?ình, fan bình ng?o ngh? tr?n bÌnh cân 5",0
2268,ng?i m?m ghê vc,1
2269,ng?i nghe nh?c thôi,0
2270,Ngon,0
2271,ngta b?n hay t?i m b?n mà ng?i ??y phán,0
2272,ng? ch metachi,0
2273,Ngu thoai mn =)),0
2274,Ng??i VN ch?i Ng??i VN =)),0
2275,nguoi VN khong co vu SGP cu co vu BRO,0
2276,"ng??i VN v?i nhau thay vì ?ng h?,c?m thông cho ng??i ??i di?n n??c ?i thi ??u thì l?i ?i nói này nói n? ?i so sánh các ki?u ,chê này chê kia. Haiz",0
2277,Nguuuuuu,1
2278,NGX AAA kho? h?n,0
2279,NGX nó l?m 20 kill bth kìa:)),0
2280,nhà vô ??ch top 11 evos top 9,0
2281,nh?c ?âu,0
2282,nh?c hay,0
2283,Nh?c hay th? nh?,0
2284,Nh?c hay v,0
2285,nh?c m?i game ??u hay ngoài fi fai,0
2286,Nh?c nh?c nh?c,0
2287,Nh?m logo :)),0
2288,nhan bom keo cho nao zay,0
2289,nhanh còn t?i fl nào,0
2290,nhanh g?n l? tý h? thì ok,0
2291,nhanh lên coi,0
2292,nhanh lên iiiiii,0
2293,nhanhhh lên,0
2294,Nhi?u lông th?,1
2295,nhìn jiro ?ánh v?y ch?c ko còn ai nh? Di D?i ?âu nh? kakaka,0
2296,NHÌN LY LY ANH MU?N ?I TÙ QUÁ.,2
2297,nhìn ly ly t thích làm chuy?n ?y vs ly ly quá,2
2298,nhìn lyly thèm thêm hihi,2
2299,nhìn m?t là bi?t,0
2300,Nhìn t?i vl:),1
2301,Nh? heavy,0
2302,nh? lyly ?ó m?y th?ng bacon lo nhìn ko ?ánh có n?i ?âu....,0
2303,nh? nào ?n z,2
2304,nh? tao kêu ??i yiwei ?ó,0
2305,nh? vm m?y n?m trc m?nh l?m mà,0
2306,nh? tuy?n th? thua c?ng bt,0
2307,nh?c,0
2308,nh?c nh?c cái ??u,0
2309,nh?c? b?n m có dc nh? ngta kh mà ng?i cào phím,0
2310,Nh?ng vì ?ó mà cx nhi?u thành ph?n Toxic h?n,0
2311,"NhyNhy sury th?y có v? khoe khe hay h?n bình lu?n á, Mc concakk gì nói ko trôi",2
2312,ni?m hãnh di?n 0 kill,0
2313,Ni?m m? r,1
2314,nip tay to vcl,1
2315,Nó có chiêu 2 ch?y b?ng m?t ?,0
2316,nó fan fl ??y,0
2317,nó hay vl,1
2318,Nó k? n?ng th? gi?i fl k? n?ng trong nc b?n sao nó l?y 1 cân 4 vn sao ?n ?c,0
2319,nó né ??n hay vcl ch? có ph?i ko bi?t né ?âu,1
2320,N? tài 2.5 ?i nàoo,0
2321,nó vã nh? seagames :)),0
2322,Nó xin ái tu?i,0
2323,nói câu n? luôn,0
2324,nói chi?n l?ch s? ?i tr? trâu,2
2325,nói hay zuka nè,0
2326,nói j nói hoài z?y,0
2327,nói không ph?i so sánh hay gì nh?ng mà FL giao tranh t?t h?n HQ,0
2328,nói lâu quá,0
2329,nói nhi?u vãi,1
2330,nói nó tu?i,0
2331,Nói th?t red ?ánh ad quá kém,0
2332,nói v?y ch? ch?i j,0
2333,non,0
2334,non ch? ?u gì,0
2335,non thì vào mà ch?i th? lo?i gì z,0
2336,noro team nào mn,0
2337,Núp núp hoài ch?t ko kill,0
2338,? anh tú :),0
2339,? ?ây l?m b?n ng` Thái nói ti?ng Vi?t nh?,2
2340,? Im lok fake hay real v?y,0
2341,? kìa,0
2342,? n??c nào v?y,0
2343,óc tó Bâng,2
2344,ôi bâng,0
2345,ok,0
2346,ok a rikaki,0
2347,ok Ti?p nhé,0
2348,"ok, ch? c?n k? n?ng cao, ko c?n ng Call team",0
2349,ông derke c?a fnc ?âu r anh em,0
2350,ông vua 0 kill,0
2351,Ông vua v? nhì,0
2352,"onl là có sân kh?u , ?ây là off",0
2353,ONLINE AE Nhé,0
2354,Out quá,0
2355,out trình nh? nh?,0
2356,p c? lên top 2 bxh cho ch?t,0
2357,Pai chú ri,0
2358,panda làm tsj team,0
2359,Panda ngu ngh? ?i,2
2360,PE b?n t?t là nh? DNP ?? ra chi?n thu?t c? ??y,
2361,pe b? k?p,0
2362,PE Booyah FL top 2,0
2363,pe cháy,0
2364,PE chen vào ?i,0
2365,pe ch?t r?i h? a3,0
2366,"PE v?a giao tranh xong, thì b? evoss bay lên.",0
2367,pe win,0
2368,PE xin cái tu?i m?y ??i kia nho,0
2369,Pha ?ó DNP hay ?ó,0
2370,pha ?ó max l?i ?? 3 th?ng quay ripgod t?i cht ch? làm gì ?c mà k cho nói =))) h?,0
2371,Ph?i là heavy c?a b?n kia m?i b?n dcc c?,0
2372,ph?n x? kém thì ch? ??ng thì có khi t?t h?n ng?i ch? ch?t,0
2373,Phát l?i hay sao v?y,0
2374,pick ?u r ko áp l?c gì c?,0
2375,pick m?y t??ng k thu?n tay 50-50 quá nh?,0
2376,pick zip backdoor ?ê,0
2377,pickkk ?n zo ?i b?n lình,0
2378,pika qi m?nh quá,0
2379,pingchiling,0
2380,puck t??ng th?y rõ mà,0
2381,Qi có skin riêng c?a nó mà ko ghê,0
2382,qua hay sgp ?i,0
2383,quá m?m,0
2384,Qu? này ki. N?ng cai,0
2385,quá nh?c kk,0
2386,quà noel c?a BRO:),0
2387,quân ?oàn mãi ?inh,0
2388,quang b?p d? ?oán evos booya ?i,0
2389,quang h?i ch? dùng chán lyly r?i,2
2390,quang h?i nó th?t lâu r?i còn cái trih trâu,2
2391,quay l?i ?i anh camera :V,0
2392,qu?y lên,0
2393,quay nhi?u vcl,1
2394,Quí báo típ ?i,0
2395,quó là s?n luôn rô ?i,0
2396,Quý báo hôm nay ?ánh hay quá ta,0
2397,Quý ko còn báo n?a,0
2398,r m ?ng h? vn ch? m? m?m ra kêu ch?p này ch?p kia là ?ng h? h? ?,0
2399,r trên ch h? pe nguu,2
2400,ra purgatory,0
2401,ra th? gi?i ko nên ??a fl v?i HQ ?i,0
2402,Ráng câu late ?i,0
2403,ráng lên ?? SGP,0
2404,"rank vi?t cao th? toàn gà, xóa g?m ?i",2
2405,Raze ?i b? là m?nh nh?t :) hy v?ng anh d?ng nghe th?y,0
2406,red bawns chim,0
2407,red cháy,0
2408,red ch?y c?ng có ?c ? ?âu sau m?y th?ng cu nói nhi?u th??,2
2409,red ?ánh chán quá . c? team hay,2
2410,red ghê quá,0
2411,red hay,0
2412,RED HAYYYYY,0
2413,red hoi yeu,0
2414,red hút ?á hay s á,2
2415,red ng?m m?nh vào,0
2416,Red tâm lý ròi,0
2417,red ván nào cx chán,0
2418,Rep ghê vl,1
2419,Richa nh?p t?ch Maroc ??,0
2420,Ricon hôm qua gi? danh fan m10 h?t tr?n lun,0
2421,Rikaki bình lu?n 4 game cu?i nhé!,0
2422,ro slayy vãi,1
2423,r?i r?i ybneth có t?c bi?n r,0
2424,R?i sao,0
2425,r?i v?a vao qu?ng g?me,0
2426,r?i xong,0
2427,r?i xu?ng ki?u j?,0
2428,ronaldo v? n??c r?i,0
2429,R?ng gánh,0
2430,rules hack nhi?u quá mà,0
2431,rút ?i fl,0
2432,ryo ulti vào con b? thì h?t c?u,0
2433,s ít view v ta,0
2434,S m bk t k co kien thuc,0
2435,sài gòn l?nh chúng mày chs ?á à,2
2436,sai l?m c?a hq l?n này còn ??ng h?n c? fl,0
2437,Sân ch?i QT B?N KHÉT L?T,0
2438,Sao bác gây ch?a live n?a,0
2439,sao ch??i nhi?u z,0
2440,Sao có ông Sài 1887 th? gi?i ng?m v?y,0
2441,sao c? b? nghu ?n nút ?n nhanh tý nào thao tác nhanh tý,0
2442,sao ?ánh li?n v?y ae,0
2443,sao gi?i trong n??c b?n ghê l?m mà,0
2444,sao gi? game dead v?y,0
2445,Sao heavy l?i gi?i tán,0
2446,sao k ?? mai chung k?t ta,0
2447,sao kh pick nak v?i voi trc r l??t sau pick aya nh?,0
2448,sao ko cho nero v?i newk b?n cùng nh?,0
2449,sao ko có ??u b? 3 v?i 2 ng??i ng?u nhiên xem m?i h?p d?n,0
2450,sao lâu vô v?y,0
2451,sao mà ns nhi?u d? v tr,0
2452,sao qua nhanh ko ?c moi ng??i,0
2453,Sao red k ?n máu trong tr? v?y,0
2454,sao shin koo b?n ta,0
2455,sao wag có k? n?ng mà ko ch?ng minh cho món bt,0
2456,s?p c? lên,0
2457,Sát qu? ?oàn,0
2458,Sát qu? ?oàn c? lên nha,0
2459,sát qu? ?oàn có tanjiro ko ta:)),0
2460,Sát qu? ?oàn là ??i nào th?,0
2461,sát qu? ?oàn là team c?a ai th?,0
2462,Sát qu? ?oàn vô ??ch,0
2463,sát th? trong gi?i t??ng d? ?ánh nh? rank à :))),0
2464,sau mùa gi?i này HQ gi?i tán,0
2465,sbtc ?âu,0
2466,sbtc ?âu r?i,0
2467,sbtc ??i tên thành ??i tuy?n nào,0
2468,sbtc là ??i nào v,0
2469,se k có funky manh h?i khó,0
2470,SE Vô ??ch,0
2471,sem cái này hay h?n hailai s? lí vài,0
2472,seps mai m?i bán,0
2473,ses ? d??i ko ch? núp ch?y lên ?n kill nh? ?úng r?i,0
2474,Shin còn ch?a ra tr?n mà ae,0
2475,shin ?âu,0
2476,sì líp c? nên c? nên,0
2477,Skud ??y ác,0
2478,skud full phép,0
2479,skud ulti th? kia sao ?? n?i,0
2480,S? chx bi?t phi phai,0
2481,s? ?á còn l?i ? ?âu,1
2482,S? nh?t ??c viper x2 dame lên nó spam ch? có ch?t:v,0
2483,s?i t? d?ng lôi FL vô b?n ati ghê th?????,0
2484,s?ng d? quá nha sv,2
2485,sos BRO,0
2486,sp bên Butter gà vc,2
2487,sp hay,0
2488,ssg mai dinh,0
2489,Su?t ngày bâng,0
2490,Su?t ngày magaming c?a m?y ông ??y,0
2491,t ??m b?o có nhi?u ??a fan mqks bay qua sq?,0
2492,t ?i coi World Cup ?ây,0
2493,t l?y sgp,0
2494,t này ch?i ?? r,2
2495,t nguy?n r?a b?n tôm con hôm nay vô ??ch qu?c n?i,2
2496,t nhìn cái ?ng ch? bi?t c? thâu,0
2497,"T th?y jiro nó gánh c? team bâng t?, red t?, cá t? mà chúng m c? ch?i là sao nh?? L? th?t",0
2498,T th?y newk call toits mà,0
2499,t thích gin sama h?n,0
2500,t xài l?i csuar quang h?i cx ?c :V,0
2501,tà th?n luon,0
2502,Taara luôn ?i,0
2503,Taem SGP VÔ ??CH ????,0
2504,tâm h,0
2505,tâm lí r,0
2506,tâm lí r?i,0
2507,Tank bo =),0
2508,tao là fan tr?n bình,0
2509,tao thích evos thôi evos leo tháp c? lên :)),0
2510,Taooooo laooooo,0
2511,t?ptrung ?ánh bình t?nh nào sgp,0
2512,tarra trâu quá,0
2513,T?t gáy -((,0
2514,T? qua hq,0
2515,team bình ?ag c? kéo late,0
2516,team Bình vô ??ch r?i,0
2517,team Bình vô ??ch r?i,0
2518,Team ?ó,0
2519,"Team Flash tr??c ?ây là KOFF, t?ng vô ??ch ?TST 2019 và dành vé ??n World Series ? Brazil. L?i ch?i ??ng ??i và chi?n thu?t rõ ràng là ?i?m m?nh c?a Flash.",0
2520,team ko mu?n ?ánh,0
2521,team nào v..??,0
2522,Team nó y?u mà kì v,0
2523,team toàn the rock :))',0
2524,teem flash b?n qu?c t? h?i gà,2
2525,tel thì tù vl,1
2526,tel tù vl,1
2527,tem bn 46 tem mk 5 -_-,0
2528,Tên không ? khu dân c? tr??ng h?c,0
2529,th nào t?o cái vote m?t d?y th?,2
2530,"th? ??i mà dame to th?, t c?ng mu?n h?c th? b?a",0
2531,th? làm sao trúng thì k nói,0
2532,thái m?nh thì b? b?t bài thoi,0
2533,thái nh? gê qúa,0
2534,Thái nó v?n d?n ??u b?ng x?p h?ng s kì v ta,0
2535,Thailand ???? 7-0 ????Vietnoob,0
2536,Thailand no1????,0
2537,th?m du nè m,1
2538,th?n ??ng,0
2539,thane ?ánh láo,0
2540,Thane ?i r?ng,0
2541,THANE HAY VC MÀ MÉO AI KHEN,1
2542,THANE HAY VCL,1
2543,Thane meo ai ai khen,0
2544,Th?ng b?i t?i jiro à,0
2545,th?ng lên th?ng v? ?,0
2546,Th?ng nào m?i kêu fl v?i pe mà,0
2547,Th?ng r,0
2548,"Th?ng Thì Khen, Thua ?? Th?a DNP =))",0
2549,th?ng thua t?i th? l?c,0
2550,Th?ng tr?n 13 thua tr?n 14,0
2551,th?ng vietnam ko ch?i l?i ng??i ta rùi gáy kìa,0
2552,thanksdoc,0
2553,th?y ana hime gánh t?m,0
2554,"th?y beo, th?y neo ?ang r?t t? hào",0
2555,thay ??m ?? vào lyly ?i,0
2556,thay DNP là top 12,0
2557,thay g?p 2 th?ng blv,2
2558,thay hoàng Anh ?? newk call là OK nh?t,0
2559,Th?y rô c? lên,0
2560,"thay th? khác gì chs k? n?ng v?i thái, indo. k? n?ng thì pe c?ng hay nh?ng ?ây là tl ?i indo thì h?i khó nhai",0
2561,th?y thua r?i =)),0
2562,th? là ok r,0
2563,th? mà ?ng v?n ?? cho t?i gi? :)),0
2564,th? này thì không còn gì ?? nói n?a r?i,0
2565,thi ??i ? n??c nào v?y,0
2566,thì xem vtv 360 c?ng có wc,0
2567,Thiên ???ng HQ dám nh?y biet thu ko,0
2568,thk meta phe team í out :))),0
2569,Th?i B?n Tay To Chúng M chs ch?a????,0
2570,thôi chan e nó ?ng sung ?? nó sung cái,0
2571,thôi ch?u r?i,0
2572,"thôi c? v? VN ?i mng,ra qu?c t? rùi mà",0
2573,"thoi ?i ra, ch? thêm 30ph n?a:))",0
2574,Thôi HQ v? s?m ? Thái ko có b?ng quy?n won cúp ?âu mà coi,0
2575,"thôi mà mn ??ng vây em nó nx , em nó áp l?c =))",0
2576,thôi m?y bé không c? v? ??i tuy?n n??c nhà thì thôi ?i ng? chê bai cái gì ng??i Vi?t Nam thì ph?i c? v? Vi?t Nam,0
2577,"thôi thua, l?t th? nào dc",0
2578,Th?i t? b?n GK C4 chúng M s? chx chs game ng?i phán,0
2579,"Thôi, ko toxic",0
2580,thua vcl,1
2581,tí h?t ??n h?t máu c?ng toang,0
2582,Tí v? bài fl m?nh k? n?ng EVOS m?nh vclll,1
2583,Ti?cccc,0
2584,ti?n biker v? ?ài b?c trung thu Viet Nam ?i,0
2585,Ti?n Bro V? Xem Th?i S? T?p Cu?i ?i,0
2586,ti?n kìa,0
2587,tiên tri Bachstar lênn thoy,0
2588,Tin vào bâng ??ng ?? mik bâng gánh thì có cái n?t,0
2589,tính ra box ?ánh biker c?ng ghê,0
2590,tlin d?o này b? sao ý ???,0
2591,tlin l?i ?u,0
2592,t? cáo ad,0
2593,toàn ?? thua thì ch?i th?ng thì kêu hay dù có hay c? nào c?ng có lúc là bot v?i l?i gi?i này là gi?i th? gi?i éo ph?i gi?i VN oke t?i m gi?i quá thì zô b?n ?i,0
2594,"toàn ?o hev , th? thì ??ng coi nx",0
2595,toàn b?t n?t gà nhà,0
2596,Toàn b?n vô h?n hoá chat,2
2597,toàn fan Tr?n Bình,0
2598,toàn gà,0
2599,toàn ko ra j,0
2600,"toàn m?y thg thích d?y pro ch?i game, b?o sao c?ng ??ng lq mãi b? khinh b?",0
2601,toàn m?y thk vô ??o ??c,0
2602,toàn m?y tk anti gi? danh fan FL,0
2603,toàn ng ?ài nói ti?ng vi?t:)),0
2604,toàn nói m?y th b?n bot,0
2605,toàn Thái con,0
2606,toàn tr? trâu hay sao ko lên b?n ik m?y bé,2
2607,toang ngay kkk,0
2608,Tóc moshi choáy quá,0
2609,tóc nó hài quá,0
2610,tóc th?ng moshi d?n ng??c hài vãi,0
2611,Tôm con c? bình t?nh bao gi? win ?c bacon r?i h?ng gáy kkkk,0
2612,tôm con gáy lênnnnn,0
2613,Tôm con l?n nào,0
2614,tôm con mà ?òi giao tranh v?ibiker,0
2615,tôm m?u:)),0
2616,Tôm m? à,0
2617,tr? máy cho m? ?i m?y cu,0
2618,Tr? thù nó m?y ??a.,0
2619,tr?n 4 b?n 0 kill nx thôi v?nh bi?t c?,0
2620,tr?n bình,0
2621,tr?n bình c?ng ch? là 1 cái tên,0
2622,tr?n bình ?ã c?ng,0
2623,tr?n này ph?i top 1,0
2624,tr?n này pick bandum không h?p lý,0
2625,tr?n này qu?ng vc,1
2626,tr?n này tóp 1 yên tâm ?i ae,0
2627,tr?n sau b?n lình pick airi là ok)))),2
2628,tr?n sau FL ?ánh h? ae,0
2629,tr?n th? 4 HQ 0kill d?p ngh? coi,0
2630,tranbinh cân 5,0
2631,tranbinhnopro!,0
2632,tranh cãi cho m?t Não,0
2633,Trâu th? thì ch?u,0
2634,"trình ch? ??n th? ?n ???c thì gáy kinh l?m. thua thì c? ?? th?a vòng vo nào là t?i bo, ko ph?i map t?, ch?a quen meta....c??i ?a. r?i l?i h?a làm l?i l?n sau. bài c? sì r?i",1
2635,"Trình ko có ko có gì ph?i bu?n,HQ Y bot",0
2636,trình vfl thì tk dell nào trong m?y team top ??u trình cx b?ng ho?c h?n c4 m?y cháu ?o ít thôi kbt mà nói nh? th?t v,0
2637,Tr?i ?i th?i T? b?n tay to chúng M ? ?âu,0
2638,tr?i thg FW cháy,0
2639,trong gi?i ff sps c?ng b? team expand chung khu chs chiêu này ?ó,0
2640,trông ly ly ghê z,2
2641,Trùm flo kìa,0
2642,trúng là highlight luôn,0
2643,trung nói ti?ng viet kìa ae,0
2644,tt anh em 5 game n?a mà,0
2645,T? b?n ?t v?n ok nha trc ch?ng minh r ?ó,0
2646,T? V?,0
2647,t?i EA nó xui ??ng FR thôi ch? nó m?nh,0
2648,"t?i First raiders b?n nh? hùm, nh? beo mãn nhãn thi?t",0
2649,Tùng th? l?c ?âu r,0
2650,Tu?c wiew r?i ,0
2651,t??ng ??u tr??ng danh v?ng ch?,0
2652,t??ng m?nh ??u mà còn b? ép sau sao ?ánh v? sau,0
2653,t??ng th? nhà ai ng? ch?y ch?i,0
2654,tutu còn 7 ván ae bình t?nh,0
2655,Ùa @Trai Nông Thôn,0
2656,?a khung chat toàn ng??i thái nói ti?ng vi?t ha,0
2657,?a lineup c?a fnc ??i r à mn?,0
2658,?a ms game 1 à,0
2659,Ui v? kh?c ti?p còn xem,0
2660,ui xuýt ch?t t? ?àn,0
2661,ulti t?c bi?n,0
2662,umm sao có 11 team z?y,0
2663,?ng h? ????,0
2664,?ng h? toàn ??i,0
2665,Unti ch?c cay :)),0
2666,úp s?t ch? l?c ??ng ?? nó ?ánh tr,0
2667,úp s?t krixi ad ??ng ?? nó t?c bi?n...??ng ?? nó c?u r?a...úp s?t ?i,0
2668,Và 3 th?ng là ???ng kim vô ??ch,0
2669,và ?ây là folo h?t hoa,0
2670,và thôi r?i sgp ?i,0
2671,vãi bác g?u cx spam à:)),0
2672,v?i c? FL vô ?ây ch? là con bot,1
2673,vãi c? Flo múa l?i? Nó có ma chú nên s?c dame ch?t tr??c,1
2674,vãi c? máy cha coi thì coi ?i nói nh? ?úng r,1
2675,vãi c? sát qu? ?oàn ?,1
2676,v?i chuong,1
2677,"Vãi c?cc tên là hình là bloody, mà logo là EA",1
2678,vai ông th? tóc ng?u,1
2679,vãi òooooo nãy gi? quy?n ??ng ký,1
2680,vãi v?a ?i ?ánh r?ng xong v? th?y thua eco ?,1
2681,ván 3 Tara + rouie nào,0
2682,v?n Có ??a vi?t FL vô ??ch thì ch?u,0
2683,v?n ?? nó là th?i ?i?m,0
2684,Van minh lên ik,0
2685,v?n minh!,0
2686,ván sau FL top1 là n?a là hay,0
2687,Vào gi?a b?n luôn cho nó oách,0
2688,Vào gi?a map b?n còn ?c vài kill,0
2689,vào m? ?i nói ?b,1
2690,vasto c? lên,0
2691,"vasto h?i x?a m?nh là do ít ai ?? ý t?i eu l?m, nh?ng lúc cs eu ??ng top3 ffws là b? dòm h?i k? r",0
2692,"vasto m?nh c?c k? kho?ng t?m xa, nh?ng t?m g?n thì y?u xìu",0
2693,VASTO MUNDO C?A B? ?ÀO NHA ???? V?N L?NG TI?NG,0
2694,vasto nh? c?ng b?n ghê mà,0
2695,vasto tham d? ?? buff kill cho team fl,0
2696,vastomundo b? m?ng y?u h???,0
2697,v?y ?c bom keo ch?a,0
2698,Váy qua Ly ??p h?n,0
2699,V?y Tk Nào ?? Trình Thì Có Ngon Lên Mà B?n,0
2700,váy trông l? nh? ,0
2701,vc ??nh b?t flo trong tr? á,1
2702,vcl ari caesar hay mà ae ko khen,0
2703,vcl v? t??ng de na,1
2704,vcll until,1
2705,v? xem th?ng h?ng ?i hev k có ?ây ?âu...,0
2706,vgame ming vô ??ch,0
2707,Vgm ch?ng nào ?ánh v ae,0
2708,VGM cu?n h?n? cu?n gói v? nhà á h?,0
2709,Vgm manh h?n hq mùa tr??c top 6,0
2710,Vgm sgp hev vô ??ch,0
2711,vgm vo diach,0
2712,VGM v?i Fl nh? vía vô ??ch,0
2713,VGMVGM VGM TOM CON,0
2714,vi?t nam c? lên,0
2715,vi?t nam mình k thua ai =]]],0
2716,Vi?t Nam Tr? Trâu H?i Nhi?u,0
2717,Vi?t Nam vô ??ch ???,0
2718,VIET NOOB HAHAHA,0
